row_index,image_id,true_label,true_class,VGG_pred,VGG_conf,VGG_ptrue,VGG_error,ResNet_pred,ResNet_conf,ResNet_ptrue,ResNet_error,EffNet_pred,EffNet_conf,EffNet_ptrue,EffNet_error,n_wrong,category,wrong_set,mean_conf,min_conf,conf_range,mean_ptrue,min_ptrue,mean_conf_wrong_models,mean_ptrue_wrong_models,n_unique_preds,agreement_level,vote_entropy_bits,jsd_bits,unanimous_outcome
775,775,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.744140625,0.744140625,0,0,correct_all,none,0.9147135416666666,0.744140625,0.255859375,0.9147135416666666,0.744140625,,,1,unanimous,-0.0,0.14625142195231222,unanimous_correct
776,776,1,meningioma,1,0.98388671875,0.98388671875,0,1,0.9658203125,0.9658203125,0,1,0.9541015625,0.9541015625,0,0,correct_all,none,0.9679361979166666,0.9541015625,0.02978515625,0.9679361979166666,0.9541015625,,,1,unanimous,-0.0,0.005205243592112663,unanimous_correct
777,777,1,meningioma,1,0.9892578125,0.9892578125,0,1,0.81640625,0.81640625,0,1,0.6904296875,0.6904296875,0,0,correct_all,none,0.83203125,0.6904296875,0.298828125,0.83203125,0.6904296875,,,1,unanimous,-0.0,0.1658496954181229,unanimous_correct
778,778,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,2,0.5341796875,0.4658203125,1,1,one_model_failure,EffNet,0.8447265625,0.5341796875,0.4658203125,0.8219401041666666,0.4658203125,0.5341796875,0.4658203125,2,split_2_1,0.9182958340544896,0.34304917533362295,disagreement
779,779,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008841945773183759,unanimous_correct
780,780,1,meningioma,1,0.94384765625,0.94384765625,0,1,0.625,0.625,0,1,0.939453125,0.939453125,0,0,correct_all,none,0.8361002604166666,0.625,0.31884765625,0.8361002604166666,0.625,,,1,unanimous,-0.0,0.12574586031130885,unanimous_correct
781,781,1,meningioma,1,0.9873046875,0.9873046875,0,1,0.9716796875,0.9716796875,0,1,0.92333984375,0.92333984375,0,0,correct_all,none,0.9607747395833334,0.92333984375,0.06396484375,0.9607747395833334,0.92333984375,,,1,unanimous,-0.0,0.014973521837960496,unanimous_correct
782,782,1,meningioma,1,0.98095703125,0.98095703125,0,1,0.9951171875,0.9951171875,0,1,0.9580078125,0.9580078125,0,0,correct_all,none,0.97802734375,0.9580078125,0.037109375,0.97802734375,0.9580078125,,,1,unanimous,-0.0,0.01755989813552003,unanimous_correct
783,783,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9970703125,0.9970703125,0,1,0.72802734375,0.72802734375,0,0,correct_all,none,0.9080403645833334,0.72802734375,0.27099609375,0.9080403645833334,0.72802734375,,,1,unanimous,-0.0,0.15107823590493008,unanimous_correct
784,784,1,meningioma,1,0.95361328125,0.95361328125,0,3,0.654296875,0.276123046875,1,0,0.51318359375,0.1424560546875,1,2,two_model_failures,ResNet+EffNet,0.70703125,0.51318359375,0.4404296875,0.4573974609375,0.1424560546875,0.583740234375,0.20928955078125,3,split_1_1_1,1.584962500721156,0.545710628651575,disagreement
785,785,1,meningioma,1,0.9921875,0.9921875,0,1,0.7724609375,0.7724609375,0,1,0.91357421875,0.91357421875,0,0,correct_all,none,0.8927408854166666,0.7724609375,0.2197265625,0.8927408854166666,0.7724609375,,,1,unanimous,-0.0,0.08072309836695352,unanimous_correct
786,786,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.93408203125,0.93408203125,0,0,correct_all,none,0.97802734375,0.93408203125,0.06591796875,0.97802734375,0.93408203125,,,1,unanimous,-0.0,0.035094755019230206,unanimous_correct
787,787,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.95263671875,0.95263671875,0,0,correct_all,none,0.9842122395833334,0.95263671875,0.04736328125,0.9842122395833334,0.95263671875,,,1,unanimous,-0.0,0.023431214638591394,unanimous_correct
788,788,1,meningioma,1,0.99609375,0.99609375,0,0,0.60400390625,0.39599609375,1,1,0.875,0.875,0,1,one_model_failure,ResNet,0.8250325520833334,0.60400390625,0.39208984375,0.7556966145833334,0.39599609375,0.60400390625,0.39599609375,2,split_2_1,0.9182958340544896,0.2861568813903259,disagreement
789,789,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9931640625,0.9931640625,0,1,0.93408203125,0.93408203125,0,0,correct_all,none,0.9754231770833334,0.93408203125,0.06494140625,0.9754231770833334,0.93408203125,,,1,unanimous,-0.0,0.026508850453057536,unanimous_correct
790,790,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.98193359375,0.98193359375,0,1,0.93115234375,0.93115234375,0,0,correct_all,none,0.970703125,0.93115234375,0.06787109375,0.970703125,0.93115234375,,,1,unanimous,-0.0,0.02494968816887233,unanimous_correct
791,791,1,meningioma,1,0.9970703125,0.9970703125,0,1,1.0,1.0,0,1,0.95166015625,0.95166015625,0,0,correct_all,none,0.98291015625,0.95166015625,0.04833984375,0.98291015625,0.95166015625,,,1,unanimous,-0.0,0.022695643081969585,unanimous_correct
792,792,1,meningioma,3,0.8056640625,0.194091796875,1,1,0.83984375,0.83984375,0,3,0.93505859375,0.064697265625,1,2,two_model_failures,VGG+EffNet,0.8601888020833334,0.8056640625,0.12939453125,0.3662109375,0.064697265625,0.870361328125,0.12939453125,2,split_2_1,0.9182958340544896,0.38435653567886985,disagreement
793,793,1,meningioma,1,0.8359375,0.8359375,0,3,0.7021484375,0.29345703125,1,3,0.86474609375,0.13134765625,1,2,two_model_failures,ResNet+EffNet,0.8009440104166666,0.7021484375,0.16259765625,0.4202473958333333,0.13134765625,0.783447265625,0.21240234375,2,split_2_1,0.9182958340544896,0.2918295318536629,disagreement
794,794,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.958984375,0.958984375,0,0,correct_all,none,0.986328125,0.958984375,0.041015625,0.986328125,0.958984375,,,1,unanimous,-0.0,0.022180285280484616,unanimous_correct
795,795,1,meningioma,1,0.96044921875,0.96044921875,0,1,0.994140625,0.994140625,0,1,0.77294921875,0.77294921875,0,0,correct_all,none,0.9091796875,0.77294921875,0.22119140625,0.9091796875,0.77294921875,,,1,unanimous,-0.0,0.1000850206665454,unanimous_correct
796,796,1,meningioma,1,1.0,1.0,0,1,0.998046875,0.998046875,0,1,0.90380859375,0.90380859375,0,0,correct_all,none,0.96728515625,0.90380859375,0.09619140625,0.96728515625,0.90380859375,,,1,unanimous,-0.0,0.048998997949601,unanimous_correct
797,797,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9375,0.9375,0,0,correct_all,none,0.9791666666666666,0.9375,0.0625,0.9791666666666666,0.9375,,,1,unanimous,-0.0,0.03344581811282134,unanimous_correct
798,798,1,meningioma,1,0.9873046875,0.9873046875,0,1,1.0,1.0,0,1,0.63134765625,0.63134765625,0,0,correct_all,none,0.8728841145833334,0.63134765625,0.36865234375,0.8728841145833334,0.63134765625,,,1,unanimous,-0.0,0.2084693658619573,unanimous_correct
799,799,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,8.48181860694879e-05,unanimous_correct
800,800,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,2.2848576457100162e-05,unanimous_correct
801,801,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0009306123482184766,unanimous_correct
802,802,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0002444914533715273,unanimous_correct
803,803,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0021091052711341395,unanimous_correct
804,804,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,3.14080418934391e-05,unanimous_correct
805,805,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.98388671875,0.98388671875,0,0,correct_all,none,0.99462890625,0.98388671875,0.01611328125,0.99462890625,0.98388671875,,,1,unanimous,-0.0,0.008587540269443361,unanimous_correct
806,806,2,notumor,2,0.9990234375,0.9990234375,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.0002636529087084406,unanimous_correct
807,807,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00018582273038627683,unanimous_correct
808,808,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,9.25758356010815e-05,unanimous_correct
809,809,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,2.5717997908978024e-06,unanimous_correct
810,810,2,notumor,2,0.9990234375,0.9990234375,0,2,1.0,1.0,0,2,0.97607421875,0.97607421875,0,0,correct_all,none,0.99169921875,0.97607421875,0.02392578125,0.99169921875,0.97607421875,,,1,unanimous,-0.0,0.010679278291659294,unanimous_correct
811,811,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.00272371405246611,unanimous_correct
812,812,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.043761970215219e-05,unanimous_correct
813,813,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.97265625,0.97265625,0,0,correct_all,none,0.9908854166666666,0.97265625,0.02734375,0.9908854166666666,0.97265625,,,1,unanimous,-0.0,0.014047624052663452,unanimous_correct
814,814,2,notumor,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,2,0.97998046875,0.97998046875,0,0,correct_all,none,0.9930013020833334,0.97998046875,0.02001953125,0.9930013020833334,0.97998046875,,,1,unanimous,-0.0,0.009709354474143402,unanimous_correct
815,815,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.97314453125,0.97314453125,0,0,correct_all,none,0.9910481770833334,0.97314453125,0.02685546875,0.9910481770833334,0.97314453125,,,1,unanimous,-0.0,0.014091711007968646,unanimous_correct
816,816,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00024966585442655906,unanimous_correct
817,817,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0003291204207371292,unanimous_correct
818,818,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,3.8706817865605e-05,unanimous_correct
819,819,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0001632857082425141,unanimous_correct
820,820,2,notumor,2,0.990234375,0.990234375,0,2,0.994140625,0.994140625,0,2,0.65283203125,0.65283203125,0,0,correct_all,none,0.8790690104166666,0.65283203125,0.34130859375,0.8790690104166666,0.65283203125,,,1,unanimous,-0.0,0.17881797812483574,unanimous_correct
821,821,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008941734585166776,unanimous_correct
822,822,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0017936210324092563,unanimous_correct
823,823,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,4.743319718771813e-05,unanimous_correct
824,824,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.3642953776812967e-05,unanimous_correct
825,825,2,notumor,2,0.99609375,0.99609375,0,2,0.95166015625,0.95166015625,0,1,0.505859375,0.4853515625,1,1,one_model_failure,EffNet,0.81787109375,0.505859375,0.490234375,0.81103515625,0.4853515625,0.505859375,0.4853515625,2,split_2_1,0.9182958340544896,0.26168429342985666,disagreement
826,826,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.994140625,0.994140625,0,0,correct_all,none,0.998046875,0.994140625,0.005859375,0.998046875,0.994140625,,,1,unanimous,-0.0,0.0026241404251590855,unanimous_correct
827,827,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9482421875,0.9482421875,0,0,correct_all,none,0.9827473958333334,0.9482421875,0.0517578125,0.9827473958333334,0.9482421875,,,1,unanimous,-0.0,0.027921180664664105,unanimous_correct
828,828,2,notumor,2,0.9990234375,0.9990234375,0,2,0.9990234375,0.9990234375,0,2,0.990234375,0.990234375,0,0,correct_all,none,0.99609375,0.990234375,0.0087890625,0.99609375,0.990234375,,,1,unanimous,-0.0,0.002995109438131603,unanimous_correct
829,829,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.0043127002603964674,unanimous_correct
830,830,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.291850059394292e-05,unanimous_correct
831,831,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00018630812446399992,unanimous_correct
832,832,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.94140625,0.94140625,0,0,correct_all,none,0.98046875,0.94140625,0.05859375,0.98046875,0.94140625,,,1,unanimous,-0.0,0.03069145645224383,unanimous_correct
833,833,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008783670404659636,unanimous_correct
834,834,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.984375,0.984375,0,0,correct_all,none,0.9947916666666666,0.984375,0.015625,0.9947916666666666,0.984375,,,1,unanimous,-0.0,0.008237340729036167,unanimous_correct
835,835,2,notumor,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9993489583333334,0.9990234375,0.0009765625,0.9993489583333334,0.9990234375,,,1,unanimous,-0.0,0.00035872342707473845,unanimous_correct
836,836,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0015869036552564834,unanimous_correct
837,837,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00013295842780690565,unanimous_correct
838,838,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9150390625,0.9150390625,0,0,correct_all,none,0.9716796875,0.9150390625,0.0849609375,0.9716796875,0.9150390625,,,1,unanimous,-0.0,0.04540207274444161,unanimous_correct
839,839,2,notumor,2,0.9990234375,0.9990234375,0,2,1.0,1.0,0,2,0.984375,0.984375,0,0,correct_all,none,0.9944661458333334,0.984375,0.015625,0.9944661458333334,0.984375,,,1,unanimous,-0.0,0.006808514761281727,unanimous_correct
840,840,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00027467837219121143,unanimous_correct
841,841,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,1.799165031160109e-05,unanimous_correct
842,842,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,8.085996281164461e-06,unanimous_correct
843,843,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0009980052700146007,unanimous_correct
844,844,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,4.288880915388787e-05,unanimous_correct
845,845,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00010956310463806061,unanimous_correct
846,846,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00011838752271702284,unanimous_correct
847,847,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0004513086055740346,unanimous_correct
848,848,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,5.346221728106578e-06,unanimous_correct
849,849,2,notumor,2,0.99609375,0.99609375,0,2,0.998046875,0.998046875,0,2,0.78369140625,0.78369140625,0,0,correct_all,none,0.9259440104166666,0.78369140625,0.21435546875,0.9259440104166666,0.78369140625,,,1,unanimous,-0.0,0.11380343742881216,unanimous_correct
850,850,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.000590902908091745,unanimous_correct
851,851,2,notumor,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,2,1.0,1.0,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.00010184559235644833,unanimous_correct
852,852,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008619253130589177,unanimous_correct
853,853,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.001053795793049303,unanimous_correct
854,854,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,4.054883334478343e-06,unanimous_correct
855,855,2,notumor,2,0.994140625,0.994140625,0,2,1.0,1.0,0,2,0.9853515625,0.9853515625,0,0,correct_all,none,0.9931640625,0.9853515625,0.0146484375,0.9931640625,0.9853515625,,,1,unanimous,-0.0,0.004731551475845058,unanimous_correct
856,856,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0021098609415663144,unanimous_correct
857,857,2,notumor,2,0.9912109375,0.9912109375,0,2,0.92578125,0.92578125,0,1,0.53271484375,0.00691986083984375,1,1,one_model_failure,EffNet,0.8165690104166666,0.53271484375,0.45849609375,0.6413040161132812,0.00691986083984375,0.53271484375,0.00691986083984375,2,split_2_1,0.9182958340544896,0.7787638020022786,disagreement
858,858,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9931640625,0.9931640625,0,0,correct_all,none,0.9977213541666666,0.9931640625,0.0068359375,0.9977213541666666,0.9931640625,,,1,unanimous,-0.0,0.003388841587554422,unanimous_correct
859,859,2,notumor,2,0.98388671875,0.98388671875,0,2,0.9951171875,0.9951171875,0,2,0.78662109375,0.78662109375,0,0,correct_all,none,0.921875,0.78662109375,0.20849609375,0.921875,0.78662109375,,,1,unanimous,-0.0,0.09297047175497325,unanimous_correct
860,860,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,0.00015046350193810478,unanimous_correct
861,861,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.96142578125,0.96142578125,0,0,correct_all,none,0.9871419270833334,0.96142578125,0.03857421875,0.9871419270833334,0.96142578125,,,1,unanimous,-0.0,0.02051587528262387,unanimous_correct
862,862,2,notumor,2,1.0,1.0,0,2,0.994140625,0.994140625,0,2,0.9482421875,0.9482421875,0,0,correct_all,none,0.9807942708333334,0.9482421875,0.0517578125,0.9807942708333334,0.9482421875,,,1,unanimous,-0.0,0.021993105106611455,unanimous_correct
863,863,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,4.8843467600723786e-05,unanimous_correct
864,864,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0002714490286531493,unanimous_correct
865,865,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,0.9951171875,0.9951171875,0,0,correct_all,none,0.9983723958333334,0.9951171875,0.0048828125,0.9983723958333334,0.9951171875,,,1,unanimous,-0.0,0.0020828175937450365,unanimous_correct
866,866,2,notumor,2,0.99609375,0.99609375,0,2,0.9970703125,0.9970703125,0,2,0.9970703125,0.9970703125,0,0,correct_all,none,0.9967447916666666,0.99609375,0.0009765625,0.9967447916666666,0.99609375,,,1,unanimous,-0.0,0.0010211831178258898,unanimous_correct
867,867,2,notumor,2,1.0,1.0,0,2,1.0,1.0,0,2,1.0,1.0,0,0,correct_all,none,1.0,1.0,0.0,1.0,1.0,,,1,unanimous,-0.0,1.5637355157226043e-05,unanimous_correct
